"Browser behavior","Browser behavior"
"Brush Disappear","Brush Disappear"
"Brush Settings","Brush Settings"
"Brush Size","Brush Size"
"Brush Style","Brush Style"
Bubble,Bubble
"Bubble Distance","Bubble Distance"
"Bubble Opacity","Bubble Opacity"
"Bubble Size","Bubble Size"
"Bubble clicking is not compatible with Hovers","Bubble clicking is not compatible with Hovers"
BubbleMorph,BubbleMorph
"BubbleMorph Border Color","BubbleMorph Border Color"
"BubbleMorph Border Size","BubbleMorph Border Size"
"BubbleMorph Buffer X","BubbleMorph Buffer X"
"BubbleMorph Buffer Y","BubbleMorph Buffer Y"
"BubbleMorph Max Morphs","BubbleMorph Max Morphs"
"BubbleMorph Settings","BubbleMorph Settings"
"BubbleMorph Shadow","BubbleMorph Shadow"
"BubbleMorph Shadow Color","BubbleMorph Shadow Color"
"BubbleMorph Speed X","BubbleMorph Speed X"
"BubbleMorph Speed Y","BubbleMorph Speed Y"
"Buffer X","Buffer X"
"Buffer Y","Buffer Y"
"Bulk Slide","Bulk Slide"
Bullets,Bullets
"Bullets Animation","Bullets Animation"
"Bullets Animation Speed","Bullets Animation Speed"
"Bullets Show Delay","Bullets Show Delay"
"Bullets Style","Bullets Style"
"Bullets Type","Bullets Type"
"Bullets Type/Style","Bullets Type/Style"
"Bullets Visibility","Bullets Visibility"
Button,Button
"Buy another License","Buy another License"
"By Compressing Output","By Compressing Output"
"By Echo Output","By Echo Output"
"CC0 Creative Commons","CC0 Creative Commons"
CSS,CSS
"CSS Clear","CSS Clear"
"CSS Display","CSS Display"
"CSS Float","CSS Float"
"CSS Styling","CSS Styling"
"CSS/JS Editor","CSS/JS Editor"
"CUSTOM CSS","CUSTOM CSS"
"CUSTOM JS","CUSTOM JS"
"Cache (sec)","Cache (sec)"
"Cache (sec):","Cache (sec):"
"Cache the Facebook API results for faster loading","Cache the Facebook API results for faster loading"
"Cache the Flickr API results for faster loading","Cache the Flickr API results for faster loading"
"Cache the Instagram API results for faster loading","Cache the Instagram API results for faster loading"
"Cache the Twitter API results for faster loading","Cache the Twitter API results for faster loading"
"Cache the Vimeo API results for faster loading","Cache the Vimeo API results for faster loading"
"Cache the YouTube API results for faster loading","Cache the YouTube API results for faster loading"
"Call Back Function","Call Back Function"
"Call an external JavaScript function on user-interaction","Call an external JavaScript function on user-interaction"
"Call jQuery.noConflict() to help avoid conflicts with other themes/plugins","Call jQuery.noConflict() to help avoid conflicts with other themes/plugins"
"Call this function to pause the slider.","Call this function to pause the slider."
"Call this function to play the slider if it is paused.","Call this function to play the slider if it is paused."
"Call this function to start the slider.","Call this function to start the slider."
"Camera / Sphere","Camera / Sphere"
"Camera Far","Camera Far"
"Camera Fov","Camera Fov"
"Camera frustrum far plane","Camera frustrum far plane"
"Camera frustrum vertical field of view","Camera frustrum vertical field of view"
"Can not be Empty","Can not be Empty"
"Can not be rendered in Editor. Please preview in Frontend.","Can not be rendered in Editor. Please preview in Frontend."
"Can't create zip file: ","Can't create zip file: "
"Can't modify a default preset of default navigations","Can't modify a default preset of default navigations"
"Can\'t add a preset to default navigations","Can\'t add a preset to default navigations"
"Can\'t connect programatically to the ThemePunch servers, please check your webserver settings","Can\'t connect programatically to the ThemePunch servers, please check your webserver settings"
"Can\'t delete default preset of default navigations","Can\'t delete default preset of default navigations"
"Can\'t write into the uploads folder of WordPress, please change permissions and try again!","Can\'t write into the uploads folder of WordPress, please change permissions and try again!"
"Can\'t write the file into the uploads folder of WordPress, please change permissions and try again!","Can\'t write the file into the uploads folder of WordPress, please change permissions and try again!"
"Canvas Padding","Canvas Padding"
Capitalize,Capitalize
Caraousel,Caraousel
Carousel,Carousel
"Carousel Layout","Carousel Layout"
Categories,Categories
Categories:,Categories:
Ceacle,Ceacle
Center,Center
"Center - Left Right","Center - Left Right"
"Center - Right Left","Center - Right Left"
"Center Bottom","Center Bottom"
"Center Center","Center Center"
"Center Diagonal","Center Diagonal"
"Center Top","Center Top"
"Change Slide Order","Change Slide Order"
"Change slides when the user navigates to a new window or tab and then returns to the page","Change slides when the user navigates to a new window or tab and then returns to the page"
"Change the Layer's transparency on mouse hover","Change the Layer's transparency on mouse hover"
"Change the order in which the Slides appear","Change the order in which the Slides appear"
"Change to the next Slide when the video ends","Change to the next Slide when the video ends"
"Change to the next Slide when the video/audio ends","Change to the next Slide when the video/audio ends"
"Change to the next or previous Slide on user-interaction","Change to the next or previous Slide on user-interaction"
Channel,Channel
"Channel ID","Channel ID"
Char,Char
"Check for Updates","Check for Updates"
"Checkout our all new Help Center<br>with updated 6.0 Support Material.","Checkout our all new Help Center<br>with updated 6.0 Support Material."
"Choose 'All' to LazyLoad all images in the Slider when the Slider first lpads, 'Smart' to only LazyLoad the prev/next Slide's images, and 'Single' to only LazyLoad the current Slide's images.","Choose 'All' to LazyLoad all images in the Slider when the Slider first lpads, 'Smart' to only LazyLoad the prev/next Slide's images, and 'Single' to only LazyLoad the current Slide's images."
"Choose 'No Follow' to discourage search engines from indexing index the link","Choose 'No Follow' to discourage search engines from indexing index the link"
"Choose 'Post' to pull in a range of posts, 'Specific Post' to pull in posts by ID, or 'Current Post' to populate the Slider with the current post's content","Choose 'Post' to pull in a range of posts, 'Specific Post' to pull in posts by ID, or 'Current Post' to populate the Slider with the current post's content"
"Choose 'Rectangle' or 'Circle' for traditional wipes from the sides, center or corners, and 'Inverts' for curtain-type reveals","Choose 'Rectangle' or 'Circle' for traditional wipes from the sides, center or corners, and 'Inverts' for curtain-type reveals"
"Choose 'Slider' to align based on the Slider's full display, or 'Content' to align against the Slider's grid area","Choose 'Slider' to align based on the Slider's full display, or 'Content' to align against the Slider's grid area"
"Choose 'none' to disable user-interaction.  Useful for enabling clicks on content placed beneath the Layer.","Choose 'none' to disable user-interaction.  Useful for enabling clicks on content placed beneath the Layer."
"Choose Image","Choose Image"
"Choose Slide Template","Choose Slide Template"
"Choose a predefined group of settings for quick use","Choose a predefined group of settings for quick use"
"Choose a predefined special effect to use as the Layer's animation","Choose a predefined special effect to use as the Layer's animation"
"Choose a predefined style for the Arrows navigation","Choose a predefined style for the Arrows navigation"
"Choose a predefined style for the Bullets navigation","Choose a predefined style for the Bullets navigation"
"Choose a predefined style for the Tabs navigation","Choose a predefined style for the Tabs navigation"
"Choose a predefined style for the Thumbnails navigation","Choose a predefined style for the Thumbnails navigation"
"Choose a traditional link to the Slide to navigate to a new web page or another Slide","Choose a traditional link to the Slide to navigate to a new web page or another Slide"
"Choose an SVG to use for the Exploding Layers effect","Choose an SVG to use for the Exploding Layers effect"
"Choose an alternate transition for the first Slide","Choose an alternate transition for the first Slide"
"Choose an optional shadow to add to the Slider","Choose an optional shadow to add to the Slider"
"Choose how many Slides should be created from the Facebook source","Choose how many Slides should be created from the Facebook source"
"Choose how many Slides should be created from the Flickr source","Choose how many Slides should be created from the Flickr source"
"Choose how many Slides should be created from the Instagram source","Choose how many Slides should be created from the Instagram source"
"Choose how many Slides should be created from the Twitter source","Choose how many Slides should be created from the Twitter source"
"Choose how many Slides should be created from the Vimeo source","Choose how many Slides should be created from the Vimeo source"
"Choose how many Slides should be created from the YouTube source","Choose how many Slides should be created from the YouTube source"
"Choose how text should wrap/break onto lines lines","Choose how text should wrap/break onto lines lines"
"Choose how the Module should be horizontally aligned to the page when loaded as a Modal","Choose how the Module should be horizontally aligned to the page when loaded as a Modal"
"Choose how the Module should be vertically aligned to the page when loaded as a Modal","Choose how the Module should be vertically aligned to the page when loaded as a Modal"
