sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accessories_size,accessories_type,apparel_type,author_artist,bag_luggage_type,banana_split,bedding_pattern,bed_bath_type,books_music_type,camera_megapixels,camera_type,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decor_type,description,diameter,electronic_type,fit,format,frame_style,gallery,gender,gendered,genre,gift_message_available,gift_wrapping_available,gift_wrapping_price,has_options,homeware_style,home_decor_type,image,image_label,internal_lining,jewelry_type,length,lens_type,luggage_size,luggage_style,luggage_travel_style,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,necklace_length,newattribute,news_from_date,news_to_date,occasion,options_container,page_layout,price,required_options,shoe_size,shoe_type,short_description,size,sleeve_length,small_image,small_image_label,special_from_date,special_price,special_to_date,status,style,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,width,window_size,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
msj016,,Clothing,simple,Men/Blazers,"Default Category",base,,,Tops,,,,,,,,,Blue,,,"2013-03-05 05:48:13",,,,,,"Two button, single vented, notched lapels. Slim cut through the shoulders chest and waist. Flap pockets, welt inside chest pockets. Cotton/lycra. Dry clean.",,,Slim,,,,Male,,,,,,0,,,/m/s/msj015t_3.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Stretch Cotton Blazer",,,,,Evening,"Product Info Column","1 column",490.0000,0,,,"Sleek and modern, our form flattering blazer carries a slightly relaxed, yet structured shape. Timeless in any time zone.",M,"Long Sleeve",/m/s/msj015t_3.jpg,,,,,1,,2,/m/s/msj015t_3.jpg,,"2014-03-08 06:48:20",stretch-cotton-blazer,stretch-cotton-blazer-20280.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/s/msj015t_3.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stretch-cotton-blazer-32692.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stretch-cotton-blazer-18494.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msj017,,Clothing,simple,Men/Blazers,"Default Category",base,,,Tops,,,,,,,,,Blue,,,"2013-03-05 05:48:13",,,,,,"Two button, single vented, notched lapels. Slim cut through the shoulders chest and waist. Flap pockets, welt inside chest pockets. Cotton/lycra. Dry clean.",,,Slim,,,,Male,,,,,,0,,,/m/s/msj015t_4.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Stretch Cotton Blazer",,,,,Evening,"Product Info Column","1 column",490.0000,0,,,"Sleek and modern, our form flattering blazer carries a slightly relaxed, yet structured shape. Timeless in any time zone.",L,"Long Sleeve",/m/s/msj015t_4.jpg,,,,,1,,2,/m/s/msj015t_4.jpg,,"2014-03-08 06:48:41",stretch-cotton-blazer,stretch-cotton-blazer-20281.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/s/msj015t_4.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stretch-cotton-blazer-32693.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stretch-cotton-blazer-18495.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk000,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Tees,,,,,,,,,Blue,,,"2013-03-05 05:48:13",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk000t_3.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,,,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",S,"Short Sleeve",/m/t/mtk000t_3.jpg,,,,,1,,2,/m/t/mtk000t_3.jpg,,"2014-03-08 06:58:09",chelsea-tee,chelsea-tee.html,1,1.0000,,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk000t_3.jpg,,1,0,,,,,,,,,,,,,,,,
mtk001,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Tees,,,,,,,,,Blue,,,"2013-03-05 05:48:13",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk000t_4.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,,,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",M,"Short Sleeve",/m/t/mtk000t_4.jpg,,,,,1,,2,/m/t/mtk000t_4.jpg,,"2014-03-08 06:59:32",chelsea-tee,chelsea-tee-66539.html,1,1.0000,,,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk000b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100172.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/t/mtk000t_4.jpg,,1,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61371.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk002,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Tees,,,,,,,,,White,,,"2013-03-05 05:48:13",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk002t_3.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,,,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",M,"Short Sleeve",/m/t/mtk002t_3.jpg,,,,,1,,2,/m/t/mtk002t_3.jpg,,"2014-03-08 07:04:27",chelsea-tee,chelsea-tee-66540.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk002t_3.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100173.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61372.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk003,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Tees,,,,,,,,,White,,,"2013-03-05 05:48:13",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk002t_4.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,,,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",L,"Short Sleeve",/m/t/mtk002t_4.jpg,,,,,1,,2,/m/t/mtk002t_4.jpg,,"2014-03-08 07:05:29",chelsea-tee,chelsea-tee-66541.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk002t_4.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100174.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61373.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk004,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Tees,,,,,,,,,Black,,,"2013-03-05 05:48:13",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk004t_3.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,,,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",S,"Short Sleeve",/m/t/mtk004t_3.jpg,,,,,1,,2,/m/t/mtk004t_3.jpg,,"2014-03-08 07:09:39",chelsea-tee,chelsea-tee-66542.html,1,1.0000,,,13.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk004a_1.jpg,,2,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100175.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/t/mtk004t_3.jpg,,1,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61374.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk005,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Tees,,,,,,,,,Black,,,"2013-03-05 05:48:13",,,,,,"Ultrasoft, lightweight V-neck tee. 100% cotton. Machine wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk004t_4.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Chelsea Tee",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",75.0000,0,,,"Minimalist style and maximum comfort meet in this lightweight tee.",L,"Short Sleeve",/m/t/mtk004t_4.jpg,,,,,1,,2,/m/t/mtk004t_4.jpg,,"2014-03-08 07:10:02",chelsea-tee,chelsea-tee-66543.html,1,1.0000,,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk004t_4.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-100176.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chelsea-tee-61375.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk006,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Knits,,,,,,,,,Red,,,"2013-03-05 05:48:13",,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. 100% Merino wool. Dry clean.",,,Regular,,,,Male,,,,,,0,,,/m/t/mtk006t_1.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Merino V-neck Pullover Sweater",,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",210.0000,0,,,"A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.",S,"Long Sleeve",/m/t/mtk006t_1.jpg,,,,,1,,2,/m/t/mtk006t_1.jpg,,"2014-03-08 07:17:54",merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk006c_1.jpg,,4,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/t/mtk006t_1.jpg,,1,0,,,,,,,,,,,,,,,,
mtk007,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Knits,,,,,,,,,Red,,,"2013-03-05 05:48:13",,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. 100% Merino wool. Dry clean.",,,Regular,,,,Male,,,,,,0,,,/m/t/mtk006t_2.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Merino V-neck Pullover Sweater",,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",210.0000,0,,,"A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.",M,"Long Sleeve",/m/t/mtk006t_2.jpg,,,,,1,,2,/m/t/mtk006t_2.jpg,,"2014-03-08 07:18:15",merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-20037.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk006t_2.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,merino-v-neck-pullover-sweater-31172.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,merino-v-neck-pullover-sweater-18396.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk008,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Knits,,,,,,,,,Red,,,"2013-03-05 05:48:13",,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. 100% Merino wool. Dry clean.",,,Regular,,,,Male,,,,,,0,,,/m/t/mtk006t_3.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Merino V-neck Pullover Sweater",,,"2013-03-01 00:00:00",,Career,"Product Info Column","1 column",210.0000,0,,,"A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.",L,"Long Sleeve",/m/t/mtk006t_3.jpg,,,,,1,,2,/m/t/mtk006t_3.jpg,,"2014-03-08 07:18:39",merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-20038.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk006t_3.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,merino-v-neck-pullover-sweater-31173.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,merino-v-neck-pullover-sweater-18397.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk009,,Clothing,simple,"Men/New Arrivals","Default Category",base,,,Knits,,,,,,,,,Indigo,,,"2013-03-05 05:48:13",,,,,,"V-neck cardigan. Mother of pearl front button closure. Two dart pockets. Ribbed cuff and hem. 100% cotton. Hand wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk009t_1.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Lexington Cardigan Sweater",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",240.0000,0,,,"A lean, raglan sleeve cardigan with cosmopolitan appeal.",S,"Long Sleeve",/m/t/mtk009t_1.jpg,,,,,1,,2,/m/t/mtk009t_1.jpg,,"2014-03-08 07:22:10",lexington-cardigan-sweater,lexington-cardigan-sweater.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk009t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,"Men/Tees, Knits and Polos","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk010,,Clothing,simple,"Men/New Arrivals","Default Category",base,,,Knits,,,,,,,,,Indigo,,,"2013-03-05 05:48:13",,,,,,"V-neck cardigan. Mother of pearl front button closure. Two dart pockets. Ribbed cuff and hem. 100% cotton. Hand wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk009t_2.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Lexington Cardigan Sweater",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",240.0000,0,,,"A lean, raglan sleeve cardigan with cosmopolitan appeal.",M,"Long Sleeve",/m/t/mtk009t_2.jpg,,,,,1,,2,/m/t/mtk009t_2.jpg,,"2014-03-08 07:22:33",lexington-cardigan-sweater,lexington-cardigan-sweater-20037.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk009b_1.jpg,,3,0,,,,,,,,,,,,,,,,
,default,,,"Men/Tees, Knits and Polos","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lexington-cardigan-sweater-31034.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/t/mtk009t_2.jpg,,1,0,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lexington-cardigan-sweater-18401.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk011,,Clothing,simple,"Men/New Arrivals","Default Category",base,,,Knits,,,,,,,,,Indigo,,,"2013-03-05 05:48:13",,,,,,"V-neck cardigan. Mother of pearl front button closure. Two dart pockets. Ribbed cuff and hem. 100% cotton. Hand wash.",,,Slim,,,,Male,,,,,,0,,,/m/t/mtk009t_3.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Lexington Cardigan Sweater",,,"2013-03-01 00:00:00",,Evening,"Product Info Column","1 column",240.0000,0,,,"A lean, raglan sleeve cardigan with cosmopolitan appeal.",L,"Long Sleeve",/m/t/mtk009t_3.jpg,,,,,1,,2,/m/t/mtk009t_3.jpg,,"2014-03-08 07:22:59",lexington-cardigan-sweater,lexington-cardigan-sweater-20038.html,1,1.0000,,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk009t_3.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,"Men/Tees, Knits and Polos","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lexington-cardigan-sweater-31035.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lexington-cardigan-sweater-18402.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk012,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Polos,,,,,,,,,Indigo,,,"2013-03-05 05:48:13",,,,,,"Slim fit. Two chest pockets. Silver grommet detail. Grinding and nicking at hems. 100% cotton. ",,,Regular,,,,Male,,,,,,0,,,/m/t/mtk012t_3.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Core Striped Sport Shirt",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",125.0000,0,,,"This grommet closure sports shirt is wrinkle free straight from the dryer. ",S,"Short Sleeve",/m/t/mtk012t_3.jpg,,,,,1,,2,/m/t/mtk012t_3.jpg,,"2014-03-08 07:29:36",core-striped-sport-shirt,core-striped-sport-shirt.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk012t_3.jpg,,1,0,,,,,,,,,,,,,,,,
mtk013,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Polos,,,,,,,,,Indigo,,,"2013-03-05 05:48:13",,,,,,"Slim fit. Two chest pockets. Silver grommet detail. Grinding and nicking at hems. 100% cotton. ",,,Regular,,,,Male,,,,,,0,,,/m/t/mtk012t_2.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Core Striped Sport Shirt",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",125.0000,0,,,"This grommet closure sports shirt is wrinkle free straight from the dryer. ",M,"Short Sleeve",/m/t/mtk012t_2.jpg,,,,,1,,2,/m/t/mtk012t_2.jpg,,"2014-03-08 07:29:12",core-striped-sport-shirt,core-striped-sport-shirt-16281.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk012t_2.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core-striped-sport-shirt-26329.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core-striped-sport-shirt-14849.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtk014,,Clothing,simple,"Men/Tees, Knits and Polos","Default Category",base,,,Polos,,,,,,,,,Indigo,,,"2013-03-05 05:48:13",,,,,,"Slim fit. Two chest pockets. Silver grommet detail. Grinding and nicking at hems. 100% cotton. ",,,Regular,,,,Male,,,,,,0,,,/m/t/mtk012t_1.jpg,,,,,,,,,,,,,,,,,"Use config","Use config","Core Striped Sport Shirt",,,"2013-03-01 00:00:00",,Casual,"Product Info Column","1 column",125.0000,0,,,"This grommet closure sports shirt is wrinkle free straight from the dryer. ",L,,/m/t/mtk012t_1.jpg,,,,,1,,2,/m/t/mtk012t_1.jpg,,"2014-03-08 07:28:42",core-striped-sport-shirt,core-striped-sport-shirt-16282.html,1,1.0000,,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/t/mtk012t_1.jpg,,1,0,,,,,,,,,,,,,,,,
,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core-striped-sport-shirt-26330.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,core-striped-sport-shirt-14850.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
